row_id,algorithm,fid,instance,dim,run,seed,best_error,evaluations,generations,wall_time
1150,fixed:best/1,23,1,5,0,13437120125443802096,1.7529108596212692,2500,50,0.8670758330263197
1151,fixed:best/1,23,1,5,1,5488047959805579510,1.1629825391559985,2500,50,0.9144254580023699
1152,fixed:best/1,23,1,5,2,7093519657628577946,0.7482100979623851,2500,50,0.9780124580138363
1153,fixed:best/1,23,1,5,3,911185575815921005,1.2612823864908522,2500,50,1.180797833018005
1154,fixed:best/1,23,1,5,4,4073549510516926436,1.2816077142417166,2500,50,0.7633964999695309
1155,fixed:best/1,23,1,5,5,1444593169609278154,1.173717630045334,2500,50,1.1416240410180762
1156,fixed:best/1,23,1,5,6,4944211766658092529,1.1650395375686733,2500,50,1.21542020898778
1157,fixed:best/1,23,1,5,7,11211890678166860612,1.1441108798415067,2500,50,1.0022364999749698
1158,fixed:best/1,23,1,5,8,16403124951479200893,1.4321252440254701,2500,50,0.7766752919997089
1159,fixed:best/1,23,1,5,9,4660943366537500267,0.9630009636607975,2500,50,1.4518380830413662
1160,fixed:best/1,23,1,5,10,15874498146540965313,1.034675850675126,2500,50,1.0067478750133887
1161,fixed:best/1,23,1,5,11,6127035545494976513,1.8889077173221063,2500,50,0.9315052920137532
1162,fixed:best/1,23,1,5,12,6859259289213828229,0.6606728306066421,2500,50,1.0310496249585412
1163,fixed:best/1,23,1,5,13,5826696867710206620,0.8840655797362267,2500,50,0.8368791660177521
1164,fixed:best/1,23,1,5,14,9938547979160695030,1.1611637900513783,2500,50,0.8553632919793017
1165,fixed:best/1,23,1,5,15,12270155723961581823,0.825980504339789,2500,50,1.500649792025797
1166,fixed:best/1,23,1,5,16,10498459087919628535,0.6792710201383736,2500,50,1.1487428330001421
1167,fixed:best/1,23,1,5,17,13315266310959203104,1.0788024589926,2500,50,0.9687442910508253
1168,fixed:best/1,23,1,5,18,15450101310557141439,0.5910213974109464,2500,50,0.949538582994137
1169,fixed:best/1,23,1,5,19,160781711179122879,0.5666664633367438,2500,50,1.0889173749601468
1170,fixed:best/1,23,1,5,20,16140694132205742956,1.1386448445037294,2500,50,1.0390385000500828
1171,fixed:best/1,23,1,5,21,13191773688143612266,1.3115551694872964,2500,50,0.9016316669876687
1172,fixed:best/1,23,1,5,22,517770985689053108,0.6030419031007401,2500,50,1.3538130829692818
1173,fixed:best/1,23,1,5,23,1127056115834682286,1.4186240755987134,2500,50,1.3240352499997243
1174,fixed:best/1,23,1,5,24,7039322595438783898,0.8214168416887473,2500,50,1.0030915000243112
1175,fixed:best/1,24,1,5,0,9502853440547192040,15.643965096212881,2500,50,0.827852290996816
1176,fixed:best/1,24,1,5,1,5759100045620531597,12.025084260192799,2500,50,0.9738107910379767
1177,fixed:best/1,24,1,5,2,4671915877521639189,22.86101216621357,2500,50,1.0197772919782437
1178,fixed:best/1,24,1,5,3,5149702551913840712,14.214031534461498,2500,50,0.8372006249846891
1179,fixed:best/1,24,1,5,4,2141525015913228164,15.046532758798506,2500,50,0.7068366250023246
1180,fixed:best/1,24,1,5,5,8552855707317097109,9.420989472134664,2500,50,1.5549925829982385
1181,fixed:best/1,24,1,5,6,3426676482909001337,24.289034251684626,2500,50,1.1717230419744737
1182,fixed:best/1,24,1,5,7,622374249724427001,16.532039159710777,2500,50,1.0379083330044523
1183,fixed:best/1,24,1,5,8,11226816946158734568,10.638655621537438,2500,50,0.9492065839585848
1184,fixed:best/1,24,1,5,9,6278499312205775645,14.897989473783014,2500,50,1.1076919580227695
1185,fixed:best/1,24,1,5,10,1105554011906493174,12.562711709843086,2500,50,0.8230642499984242
1186,fixed:best/1,24,1,5,11,11844942416719270590,10.128270514197354,2500,50,0.8417439580080099
1187,fixed:best/1,24,1,5,12,4043026436673572636,12.70117309675021,2500,50,1.499231708003208
1188,fixed:best/1,24,1,5,13,15865847713108893047,11.246637612560718,2500,50,1.0869675839785486
1189,fixed:best/1,24,1,5,14,6693030380253314354,7.009733936087272,2500,50,0.9974542909767479
1190,fixed:best/1,24,1,5,15,7572194222231319466,9.907640147824694,2500,50,1.1230699169682339
1191,fixed:best/1,24,1,5,16,15644363661100828056,15.995789737893034,2500,50,1.0328148750122637
1192,fixed:best/1,24,1,5,17,12799967104271628464,8.914666733525195,2500,50,0.991264125041198
1193,fixed:best/1,24,1,5,18,17134284098677277454,9.726647555017948,2500,50,0.7913992080138996
1194,fixed:best/1,24,1,5,19,850545107552288877,7.599422449217101,2500,50,0.9047142079798505
1195,fixed:best/1,24,1,5,20,6717753115256584823,18.04878872106515,2500,50,1.7273751249886118
1196,fixed:best/1,24,1,5,21,7012990673718502740,20.71017209359698,2500,50,1.0870497089927085
1197,fixed:best/1,24,1,5,22,607090936656897635,14.129857505087799,2500,50,1.039561457990203
1198,fixed:best/1,24,1,5,23,1941865421407750171,4.802172460010723,2500,50,1.026097874972038
1199,fixed:best/1,24,1,5,24,13276325080704968405,12.009787688159392,2500,50,1.6001295419991948
1200,fixed:rand/2,1,1,5,0,550141211174403896,0.003813950402275168,2500,50,0.9908924159826711
1201,fixed:rand/2,1,1,5,1,4053442376647360044,0.005317470782486566,2500,50,0.7908396249986254
1202,fixed:rand/2,1,1,5,2,18105969799426223645,0.0048077061005500354,2500,50,1.0302228329819627
1203,fixed:rand/2,1,1,5,3,16146442397802730230,0.0072922349897766026,2500,50,1.4783883749623783
1204,fixed:rand/2,1,1,5,4,14744066270783911691,0.005670262670648185,2500,50,1.1276174589875154
1205,fixed:rand/2,1,1,5,5,9685959537065792213,0.0037167511936360142,2500,50,1.0898802080191672
1206,fixed:rand/2,1,1,5,6,13645935077155492118,0.013421064322827192,2500,50,1.2997369579970837
1207,fixed:rand/2,1,1,5,7,7143981802128180984,0.0062572242611338424,2500,50,1.4576436250354163
1208,fixed:rand/2,1,1,5,8,13352827338069415456,0.005260084372892493,2500,50,1.5504973749630153
1209,fixed:rand/2,1,1,5,9,16542446340386503235,0.008587255530628113,2500,50,1.178375082963612
1210,fixed:rand/2,1,1,5,10,13457683567768160514,0.004130801539844242,2500,50,0.945344333013054
1211,fixed:rand/2,1,1,5,11,5997908937192636077,0.009736144105360722,2500,50,0.9151949579827487
1212,fixed:rand/2,1,1,5,12,13380476397913966013,0.005068546261000506,2500,50,1.3456492920522578
1213,fixed:rand/2,1,1,5,13,14829660190188536743,0.012858662079068495,2500,50,2.210135957982857
1214,fixed:rand/2,1,1,5,14,11288844230805650147,0.006563721111845666,2500,50,1.447394708986394
1215,fixed:rand/2,1,1,5,15,8110629576735661560,0.005357920568457075,2500,50,1.2505681659677066
1216,fixed:rand/2,1,1,5,16,10105946773167333538,0.004424092604679686,2500,50,1.2202908749459311
1217,fixed:rand/2,1,1,5,17,13960048115631358166,0.010932723236990682,2500,50,0.9777971250005066
1218,fixed:rand/2,1,1,5,18,5565690350979010286,0.004817017384695532,2500,50,1.0127536249929108
1219,fixed:rand/2,1,1,5,19,9042988846678269774,0.005014725113809959,2500,50,1.379736041999422
1220,fixed:rand/2,1,1,5,20,14245303371925706033,0.006158251794573744,2500,50,2.3243517499649897
1221,fixed:rand/2,1,1,5,21,2805828523731911076,0.007852213048735734,2500,50,1.5758029160206206
1222,fixed:rand/2,1,1,5,22,16635583280336366136,0.005272142948172132,2500,50,0.9676142090465873
1223,fixed:rand/2,1,1,5,23,13186023018051307329,0.004505429181563159,2500,50,1.3212369169923477
1224,fixed:rand/2,1,1,5,24,2650144412476779060,0.004546507640952768,2500,50,1.031194833049085
1225,fixed:rand/2,2,1,5,0,2905005772416580298,2.823149797604003,2500,50,1.3382560000172816
1226,fixed:rand/2,2,1,5,1,15151339589810529886,3.548839003434921,2500,50,2.3190563750104047
1227,fixed:rand/2,2,1,5,2,367396085621139757,3.8155191165996314,2500,50,1.5270640830276534
1228,fixed:rand/2,2,1,5,3,2072849186040107537,1.7002437549822673,2500,50,1.0475970840197988
1229,fixed:rand/2,2,1,5,4,3576029866885686996,1.5792644408706167,2500,50,1.3004541670088656
1230,fixed:rand/2,2,1,5,5,2220282343299507657,1.6082648124897787,2500,50,1.0505977919674478
1231,fixed:rand/2,2,1,5,6,14348532848035543596,3.1805103470867664,2500,50,1.140209750039503
1232,fixed:rand/2,2,1,5,7,7642616199038321660,2.7512045873627358,2500,50,1.4636448330129497
1233,fixed:rand/2,2,1,5,8,3980218249836433988,2.121186702235434,2500,50,1.637667250004597
1234,fixed:rand/2,2,1,5,9,12935973477879322287,3.7375105749421493,2500,50,1.5410395829821937
1235,fixed:rand/2,2,1,5,10,14732662563694453529,6.448423461535299,2500,50,1.5937161250039935
1236,fixed:rand/2,2,1,5,11,18230417350918412122,4.332264382696621,2500,50,1.1671511249733157
1237,fixed:rand/2,2,1,5,12,3581323836943918469,2.2526956119171473,2500,50,0.9331229160306975
1238,fixed:rand/2,2,1,5,13,6607813878806811920,0.9805542630435298,2500,50,1.045572875009384
1239,fixed:rand/2,2,1,5,14,12525285566999153022,2.2473663445678085,2500,50,1.0830009580240585
1240,fixed:rand/2,2,1,5,15,16017779281721571644,0.8318839528323565,2500,50,1.2408744580461644
1241,fixed:rand/2,2,1,5,16,16285391692333591603,3.9557457598234578,2500,50,1.8311549170175567
1242,fixed:rand/2,2,1,5,17,3024236008417421143,2.9237254132413284,2500,50,1.5382736659958027
1243,fixed:rand/2,2,1,5,18,3835636961545814016,3.82203765019284,2500,50,1.2138876249664463
1244,fixed:rand/2,2,1,5,19,17961720402879895892,1.312390736428796,2500,50,1.0918500830302946
1245,fixed:rand/2,2,1,5,20,4013576810168145040,3.006490031511248,2500,50,1.0295576669741422
1246,fixed:rand/2,2,1,5,21,10822769557353671342,3.5944369727665446,2500,50,1.0692691669682972
1247,fixed:rand/2,2,1,5,22,1239275508897852156,3.0885901694837514,2500,50,0.9773433750378899
1248,fixed:rand/2,2,1,5,23,13289199244166169896,2.424421526799307,2500,50,2.0465146669885144
1249,fixed:rand/2,2,1,5,24,7187082065285102994,2.279115265160101,2500,50,1.5873944170307368
1250,fixed:rand/2,3,1,5,0,9357664253984503929,12.02199329477844,2500,50,1.2759728750097565
1251,fixed:rand/2,3,1,5,1,15217485701608145254,4.7657214872871805,2500,50,1.33788112498587
1252,fixed:rand/2,3,1,5,2,4523765926446351568,9.543512028933662,2500,50,0.8729020829778165
1253,fixed:rand/2,3,1,5,3,7361707491148375109,11.06864594726693,2500,50,0.7432519999565557
1254,fixed:rand/2,3,1,5,4,16565268287427506451,9.535757143316516,2500,50,1.2396815000101924
1255,fixed:rand/2,3,1,5,5,7793850491569606920,9.974528686400049,2500,50,1.0871127920108847
1256,fixed:rand/2,3,1,5,6,17590332831068088887,9.42982148106131,2500,50,2.143161624961067
1257,fixed:rand/2,3,1,5,7,15230325999268342183,13.643011226914268,2500,50,1.409182166971732
1258,fixed:rand/2,3,1,5,8,3116161860971768213,15.41245391016372,2500,50,1.1087324170512147
1259,fixed:rand/2,3,1,5,9,1995457161671391147,8.490134131091452,2500,50,1.0748784160241485
1260,fixed:rand/2,3,1,5,10,362523997738344409,15.50966021090062,2500,50,1.0256733329733834
1261,fixed:rand/2,3,1,5,11,1569250731349000339,12.284579250979164,2500,50,1.0036397500080056
1262,fixed:rand/2,3,1,5,12,17514730130704647521,9.665325469796244,2500,50,1.111217416008003
1263,fixed:rand/2,3,1,5,13,7640878417119230264,16.420811640790077,2500,50,0.9883187499945052
1264,fixed:rand/2,3,1,5,14,16118936412710212653,13.866001406538828,2500,50,1.9016441670246422
1265,fixed:rand/2,3,1,5,15,2336953161207844402,15.962782855196394,2500,50,1.4450271249515936
1266,fixed:rand/2,3,1,5,16,4965051291373610647,14.810818792581529,2500,50,1.127961874997709
1267,fixed:rand/2,3,1,5,17,974598767919428566,4.238815533126115,2500,50,1.0011937910458073
1268,fixed:rand/2,3,1,5,18,14946640356045280609,8.097634597878084,2500,50,0.9578534160391428
1269,fixed:rand/2,3,1,5,19,3115616653294971097,16.871100186736783,2500,50,1.1120164589956403
1270,fixed:rand/2,3,1,5,20,17224900437454313149,13.104511423900362,2500,50,1.0098970420076512
1271,fixed:rand/2,3,1,5,21,216367712740468649,8.844649384820457,2500,50,1.0422368330182508
1272,fixed:rand/2,3,1,5,22,44314071644280863,7.665617854264724,2500,50,1.3133656659629196
1273,fixed:rand/2,3,1,5,23,17439326942209059286,13.816892433167027,2500,50,1.0759707079851069
1274,fixed:rand/2,3,1,5,24,7936707217917442055,17.519449382874427,2500,50,0.9694989169947803
1275,fixed:rand/2,4,1,5,0,873829330846854675,17.75261799763581,2500,50,1.2279915839899331
1276,fixed:rand/2,4,1,5,1,16943715118580623393,16.79721407958243,2500,50,1.1025869580334984
1277,fixed:rand/2,4,1,5,2,11422460363985568907,17.541197432244758,2500,50,1.0103220419841819
1278,fixed:rand/2,4,1,5,3,17963292711971249864,15.195834492784172,2500,50,0.8394684579689056
1279,fixed:rand/2,4,1,5,4,12555585627725972404,16.856547195604037,2500,50,1.0608675410039723
1280,fixed:rand/2,4,1,5,5,3854378254675205599,16.32752480170558,2500,50,0.8415917920065112
1281,fixed:rand/2,4,1,5,6,17263775367037935372,10.679240631033736,2500,50,1.167287332995329
1282,fixed:rand/2,4,1,5,7,16335637525983634711,6.917339565088696,2500,50,1.0488027909887023
1283,fixed:rand/2,4,1,5,8,1222349300202035613,8.757715265864192,2500,50,0.9845949579612352
1284,fixed:rand/2,4,1,5,9,5232998085821168522,11.210765802478818,2500,50,1.0563398750382476
1285,fixed:rand/2,4,1,5,10,7600116379762950202,18.941640534559042,2500,50,0.8821818750002421
1286,fixed:rand/2,4,1,5,11,6330707707771810380,8.487049629569412,2500,50,0.8995127500384115
1287,fixed:rand/2,4,1,5,12,12622781868993599470,14.656109374998948,2500,50,0.9885422500083223
1288,fixed:rand/2,4,1,5,13,15085603675655414019,9.139348462547218,2500,50,1.0097284159855917
1289,fixed:rand/2,4,1,5,14,16825066218699087035,15.30995644406562,2500,50,0.875652540998999
1290,fixed:rand/2,4,1,5,15,2833741352200658386,18.604366210519856,2500,50,0.9619421670213342
1291,fixed:rand/2,4,1,5,16,15616737572662408719,17.67810481166805,2500,50,0.9377110409550369
1292,fixed:rand/2,4,1,5,17,16137448375486090906,21.11688476569924,2500,50,0.8145220409496687
1293,fixed:rand/2,4,1,5,18,1501097635588375137,19.10613105375785,2500,50,0.8428609999828041
1294,fixed:rand/2,4,1,5,19,12075554604816404791,13.270800423431012,2500,50,0.8107860839809291
1295,fixed:rand/2,4,1,5,20,5352664227949504737,14.507375454057296,2500,50,1.1006223749718629
1296,fixed:rand/2,4,1,5,21,11570020760507444823,12.564619838984697,2500,50,1.2125875829951838
1297,fixed:rand/2,4,1,5,22,14516583287432841425,13.249539390627433,2500,50,1.0760655829799362
1298,fixed:rand/2,4,1,5,23,8405555655926598372,14.171584109482467,2500,50,0.9556954160216264
1299,fixed:rand/2,4,1,5,24,12995859721933081678,23.688670262178846,2500,50,0.8620196250267327
1300,fixed:rand/2,5,1,5,0,3197366035216125392,1.098567612468731,2500,50,0.8862548749893904
1301,fixed:rand/2,5,1,5,1,13041165188919740810,0.45188295118564525,2500,50,0.9488281669910066
1302,fixed:rand/2,5,1,5,2,3735304174528347050,0.4776299270820239,2500,50,1.071583874989301
1303,fixed:rand/2,5,1,5,3,7860852376268275267,0.5759406859203722,2500,50,1.3397375419735909
1304,fixed:rand/2,5,1,5,4,15257492354673314013,1.0541488956292646,2500,50,1.051141459029168
1305,fixed:rand/2,5,1,5,5,8832412343292469015,0.600836706140413,2500,50,1.114709083980415
1306,fixed:rand/2,5,1,5,6,10599154529019927635,0.6975551520633694,2500,50,0.9080275830347091
1307,fixed:rand/2,5,1,5,7,6038783811603884109,0.5496296334929873,2500,50,0.774586540996097
1308,fixed:rand/2,5,1,5,8,12775396303849229915,0.6195068595280926,2500,50,0.9768510840367526
1309,fixed:rand/2,5,1,5,9,12714777408473557183,1.0869855886347572,2500,50,0.8943915420095436
1310,fixed:rand/2,5,1,5,10,5512997518549672961,0.3161480946033386,2500,50,1.139753750001546
1311,fixed:rand/2,5,1,5,11,2397182037174266554,0.45046293051150954,2500,50,1.3133284169598483
1312,fixed:rand/2,5,1,5,12,11407402576283577844,0.26018423056265405,2500,50,0.9726982919964939
1313,fixed:rand/2,5,1,5,13,9364089679899319303,0.3079395255416486,2500,50,0.7861064579919912
1314,fixed:rand/2,5,1,5,14,7213648214820014113,0.48097915686906845,2500,50,0.8251644170377403
1315,fixed:rand/2,5,1,5,15,11630530538424836233,0.7359649162314899,2500,50,0.6746536249993369
1316,fixed:rand/2,5,1,5,16,10380092951654945080,0.6460095570260975,2500,50,0.848748666991014
1317,fixed:rand/2,5,1,5,17,12359620672801162792,0.30840242241598403,2500,50,1.228506166022271
1318,fixed:rand/2,5,1,5,18,12977834173079854777,0.8178731640762322,2500,50,1.3255767499795184
1319,fixed:rand/2,5,1,5,19,16975618224208421085,0.2663127980137361,2500,50,1.062191958015319
1320,fixed:rand/2,5,1,5,20,3659465551590844182,0.365993409488512,2500,50,0.990404041018337
1321,fixed:rand/2,5,1,5,21,12039084016238693682,0.5600471139034298,2500,50,0.8041595830000006
1322,fixed:rand/2,5,1,5,22,17516833791861240904,0.5897998550517922,2500,50,0.8071278330171481
1323,fixed:rand/2,5,1,5,23,16630956572875690539,0.3016044208103956,2500,50,0.9187337499461137
1324,fixed:rand/2,5,1,5,24,14384037162240946067,0.30652542006155237,2500,50,1.0959612089791335
1325,fixed:rand/2,6,1,5,0,18025675986973434355,0.7320385459946976,2500,50,0.9141993750235997
1326,fixed:rand/2,6,1,5,1,1783115081342840745,1.0755821088004396,2500,50,1.3331335000111721
1327,fixed:rand/2,6,1,5,2,9926171311026023056,1.1678266260573693,2500,50,0.9809022090048529
1328,fixed:rand/2,6,1,5,3,14122292821805098431,1.4540320130633404,2500,50,0.9040699169854634
1329,fixed:rand/2,6,1,5,4,16164118214892072663,0.7871052483640852,2500,50,0.8525305420043878
1330,fixed:rand/2,6,1,5,5,1088762453016547563,1.0236797139833271,2500,50,0.8668075409950688
1331,fixed:rand/2,6,1,5,6,10007492459992967440,1.0492157527857913,2500,50,0.9606248750351369
1332,fixed:rand/2,6,1,5,7,13570567453262354068,1.329516824744367,2500,50,0.9502770419931039
1333,fixed:rand/2,6,1,5,8,15009083037762519498,0.7066955081233459,2500,50,1.1794245829805732
1334,fixed:rand/2,6,1,5,9,8925677242895980820,1.3469394402373283,2500,50,1.138715582957957
1335,fixed:rand/2,6,1,5,10,9997213907449583746,0.08178926830547795,2500,50,1.0924240419990383
1336,fixed:rand/2,6,1,5,11,1258949410181071292,1.232838609958904,2500,50,0.8695466670324095
1337,fixed:rand/2,6,1,5,12,1431760567594978143,1.0963662003291859,2500,50,1.1645661250222474
1338,fixed:rand/2,6,1,5,13,13601256863543236566,1.4781384828498858,2500,50,0.968521291972138
1339,fixed:rand/2,6,1,5,14,9458625812939213271,1.1595215150170404,2500,50,1.1124647909891792
1340,fixed:rand/2,6,1,5,15,5450988926299367018,0.7438269102805748,2500,50,1.023091375012882
1341,fixed:rand/2,6,1,5,16,15318079397262717086,0.9397048241294286,2500,50,1.0617317500291392
1342,fixed:rand/2,6,1,5,17,13790556261385608877,1.1228745545987948,2500,50,1.0925296249915846
1343,fixed:rand/2,6,1,5,18,12555691872078139139,0.6769038898111432,2500,50,0.8825744999921881
1344,fixed:rand/2,6,1,5,19,11268602691830559667,1.3415744491058206,2500,50,0.8085193329607137
1345,fixed:rand/2,6,1,5,20,11577896618282243934,0.562846116209748,2500,50,1.0143486250308342
1346,fixed:rand/2,6,1,5,21,15981571988114265645,0.7220789834498049,2500,50,1.2159828749718145
1347,fixed:rand/2,6,1,5,22,2451561811941166825,1.3727696753804608,2500,50,1.0564624590333551
1348,fixed:rand/2,6,1,5,23,4368088160633083104,0.6792318837494093,2500,50,1.0029333750135265
1349,fixed:rand/2,6,1,5,24,11178632581504479303,2.353820131675171,2500,50,0.8911977499956265
1350,fixed:rand/2,7,1,5,0,13476833431922275808,0.3929690446514371,2500,50,0.8977321250131354
1351,fixed:rand/2,7,1,5,1,14625639981660843266,0.09889502467895284,2500,50,1.0079597090370953
1352,fixed:rand/2,7,1,5,2,18206302810466866696,0.24328301467558333,2500,50,1.2214241659967229
1353,fixed:rand/2,7,1,5,3,14308710342648763910,0.09368295028143336,2500,50,0.9594084590207785
1354,fixed:rand/2,7,1,5,4,11175676059353619046,0.06666122549555098,2500,50,0.9456792499986477
1355,fixed:rand/2,7,1,5,5,7297754028421629380,0.22156199351222483,2500,50,1.0230004580225796
1356,fixed:rand/2,7,1,5,6,1134839465440555305,0.3168164382412755,2500,50,1.0056369999656454
1357,fixed:rand/2,7,1,5,7,14871903678579426252,0.33507932353145975,2500,50,1.0576679169898853
1358,fixed:rand/2,7,1,5,8,7361650498586597961,0.20559866379430503,2500,50,0.8227705839672126
1359,fixed:rand/2,7,1,5,9,4835719996832021150,0.12077769632857382,2500,50,0.979394958994817
1360,fixed:rand/2,7,1,5,10,17345452346065819855,0.4649484331305871,2500,50,0.992257250007242
1361,fixed:rand/2,7,1,5,11,881022002672312911,0.5467769580366593,2500,50,0.8876395000261255
1362,fixed:rand/2,7,1,5,12,784580434807855224,0.12122182003359683,2500,50,0.9340362920193002
1363,fixed:rand/2,7,1,5,13,13303154209674426766,0.3211966555985555,2500,50,1.0429873329703696
1364,fixed:rand/2,7,1,5,14,12315129536377260767,0.14444472556496635,2500,50,1.0586166249704547
1365,fixed:rand/2,7,1,5,15,16657786412213222490,0.6742720000882514,2500,50,0.9611912909895182
1366,fixed:rand/2,7,1,5,16,11430436040232283763,0.4554276600011775,2500,50,0.9935365839628503
1367,fixed:rand/2,7,1,5,17,17767482561549184042,0.7299341377601252,2500,50,0.9245873750187457
1368,fixed:rand/2,7,1,5,18,5551897423051674560,0.20621194199232207,2500,50,0.8034387080115266
1369,fixed:rand/2,7,1,5,19,8082311882112050253,0.430826975822157,2500,50,1.0770764999906532
1370,fixed:rand/2,7,1,5,20,8521750141792076293,0.3211966555985555,2500,50,0.9857633329811506
1371,fixed:rand/2,7,1,5,21,18285155306832167118,0.12730912252206394,2500,50,0.9715352079947479
1372,fixed:rand/2,7,1,5,22,18255179846023856315,0.4763434400906874,2500,50,0.7679065829725005
1373,fixed:rand/2,7,1,5,23,2358950654987101614,0.1653357263475499,2500,50,1.084331874968484
1374,fixed:rand/2,7,1,5,24,11255312313452241069,0.17283460329157663,2500,50,1.1033902500057593
1375,fixed:rand/2,8,1,5,0,15789300441925812135,4.76514945786397,2500,50,0.7902692909701727
1376,fixed:rand/2,8,1,5,1,11685473450973238485,3.7972880827699385,2500,50,0.8562669579987414
1377,fixed:rand/2,8,1,5,2,4217348245537957933,4.927950456661989,2500,50,0.9566654999507591
1378,fixed:rand/2,8,1,5,3,16169520718646801632,6.043100708123745,2500,50,1.0134190419921651
1379,fixed:rand/2,8,1,5,4,16461259824722064224,3.2337308441082655,2500,50,0.813794040994253
1380,fixed:rand/2,8,1,5,5,12841990038536038845,4.201747716789754,2500,50,0.9110052909818478
1381,fixed:rand/2,8,1,5,6,1050237263246218412,5.745751084691165,2500,50,1.189678416994866
1382,fixed:rand/2,8,1,5,7,12440412896970079484,2.91869604992786,2500,50,0.8953921669744886
1383,fixed:rand/2,8,1,5,8,11657975511898347280,6.0222804971697315,2500,50,0.9591130830231123
1384,fixed:rand/2,8,1,5,9,17776383036420857723,3.054400686628668,2500,50,0.9521207499783486
1385,fixed:rand/2,8,1,5,10,13210754314147650136,7.51851380127863,2500,50,1.1088991250144318
1386,fixed:rand/2,8,1,5,11,1172946968465640511,3.923668081780221,2500,50,0.7639589580358006
1387,fixed:rand/2,8,1,5,12,1309049035369396604,3.4313618787642497,2500,50,0.8902490419568494
1388,fixed:rand/2,8,1,5,13,2207937915906025429,5.801998502308777,2500,50,0.800440333026927
1389,fixed:rand/2,8,1,5,14,8548374010702994432,2.5836853385082748,2500,50,1.086073332990054
1390,fixed:rand/2,8,1,5,15,1980619711585486179,4.315497640420205,2500,50,0.8577065420104191
1391,fixed:rand/2,8,1,5,16,5801741858811031122,11.803767170716014,2500,50,1.381848875025753
1392,fixed:rand/2,8,1,5,17,14991027724537943353,3.411635417815745,2500,50,0.9680550830089487
1393,fixed:rand/2,8,1,5,18,16762339839678049270,5.464913078857592,2500,50,0.985433666035533
1394,fixed:rand/2,8,1,5,19,4352276559135064180,4.23729403431517,2500,50,0.9119215420214459
1395,fixed:rand/2,8,1,5,20,11518164905715844670,5.607093498894216,2500,50,0.9447131670312956
1396,fixed:rand/2,8,1,5,21,7950230563942615503,2.9875028922239153,2500,50,0.9894585420261137
1397,fixed:rand/2,8,1,5,22,510240655306495634,4.373180106000234,2500,50,0.7612007079878822
1398,fixed:rand/2,8,1,5,23,12389518006892212394,5.130846715875492,2500,50,1.2669509590486996
1399,fixed:rand/2,8,1,5,24,3328749637071934895,5.715384623036073,2500,50,1.1526482079643756
1400,fixed:rand/2,9,1,5,0,2541236237882793665,4.2250743747112125,2500,50,1.031907707976643
1401,fixed:rand/2,9,1,5,1,15901346366557049976,5.257079765205262,2500,50,0.9421759999822825
1402,fixed:rand/2,9,1,5,2,11236560231511719527,3.65201052167383,2500,50,0.9063684160355479
1403,fixed:rand/2,9,1,5,3,12638163062084610777,7.391822108769858,2500,50,0.8641927079879679
1404,fixed:rand/2,9,1,5,4,8859728307737372542,4.05483229462979,2500,50,1.2023821659968235
1405,fixed:rand/2,9,1,5,5,6183540234814926167,5.553340560921143,2500,50,1.0226784590049647
1406,fixed:rand/2,9,1,5,6,15135552313307387119,9.14122870968761,2500,50,1.0123259999672882
1407,fixed:rand/2,9,1,5,7,9309467544666254175,10.352426685735864,2500,50,1.1676090830005705
1408,fixed:rand/2,9,1,5,8,17807434436418790508,6.387542831499772,2500,50,0.8761187090422027
1409,fixed:rand/2,9,1,5,9,16990832539541955741,10.03919782407094,2500,50,1.0117559579666704
1410,fixed:rand/2,9,1,5,10,10488419730364827009,6.318044574597664,2500,50,0.8509378750459291
1411,fixed:rand/2,9,1,5,11,8239866981319633954,4.623058708493787,2500,50,1.5000674159964547
1412,fixed:rand/2,9,1,5,12,16309284332662113004,4.847771669906521,2500,50,1.004294334037695
1413,fixed:rand/2,9,1,5,13,9000606441413891128,11.925515067867323,2500,50,0.9689852079609409
1414,fixed:rand/2,9,1,5,14,16427804744390465187,4.435254680631047,2500,50,1.0566212499979883
1415,fixed:rand/2,9,1,5,15,15461848106081026347,8.07945448250949,2500,50,1.4779453750234097
1416,fixed:rand/2,9,1,5,16,108621149064689351,4.069869369749952,2500,50,0.8109639589674771
1417,fixed:rand/2,9,1,5,17,6743283560074604787,3.3746533128187224,2500,50,1.4285831660381518
1418,fixed:rand/2,9,1,5,18,9611332832115729996,4.705904055315486,2500,50,1.050961125001777
1419,fixed:rand/2,9,1,5,19,9217060164250815866,3.5432489037409454,2500,50,0.8432143329991959
1420,fixed:rand/2,9,1,5,20,6856362438988506008,5.10826012918956,2500,50,0.9675092090037651
1421,fixed:rand/2,9,1,5,21,9470532937461239373,5.055883447815674,2500,50,1.1228495829855092
1422,fixed:rand/2,9,1,5,22,10717291784678431360,6.096489765867787,2500,50,1.2961042909882963
1423,fixed:rand/2,9,1,5,23,17390112543276279152,8.798695503549013,2500,50,0.9107914579799399
1424,fixed:rand/2,9,1,5,24,14929066744632198320,8.65741648152148,2500,50,1.4197055830154568
1425,fixed:rand/2,10,1,5,0,6889730320135054446,25.879741538515656,2500,50,0.9934995829826221
1426,fixed:rand/2,10,1,5,1,17154386481153523796,49.092689922104384,2500,50,0.854974250018131
1427,fixed:rand/2,10,1,5,2,12546866951727330699,169.9965829834676,2500,50,1.0280495419865474
